n_tokens,n_chunks,total_bp,tss_bp,center_idx,tss_chunk_idx,tss_contain_chunk_idx,delta_chunks,center_chunk_bp_center,delta_bp,center_contains_tss,anchor_contains_tss,bp_per_token,chunk_bp_min,chunk_bp_max,ensembl_id,seq_len
37275,84,196608,98304,42,41,41,1,101018.5,2714.5,False,True,5.274527162977868,1382,2956,ENSG00000166526,196608
37810,85,196608,98304,42,42,42,0,98787.5,483.5,True,True,5.1998942078815125,1818,2980,ENSG00000147789,196608
37586,85,196608,98304,42,41,41,1,100350.0,2046.0,False,True,5.230883839727558,715,2920,ENSG00000278129,196608
37509,84,196608,98304,42,41,41,1,99703.5,1399.5,False,True,5.241622010717427,2465,2869,ENSG00000256223,196608
37201,84,196608,98304,42,42,42,0,98986.0,682.0,True,True,5.285019219913443,928,2966,ENSG00000164631,196608
37120,84,196608,98304,42,41,41,1,101122.5,2818.5,False,True,5.296551724137931,498,2970,ENSG00000105708,196608
37892,85,196608,98304,42,42,42,0,99021.5,717.5,True,True,5.188641401879025,2276,2906,ENSG00000170631,196608
37636,85,196608,98304,42,42,42,0,99386.0,1082.0,True,True,5.223934530768413,859,2858,ENSG00000186272,196608
37630,85,196608,98304,42,41,41,1,99550.5,1246.5,True,True,5.224767472761095,811,2911,ENSG00000154957,196608
37428,84,196608,98304,42,42,42,0,99127.0,823.0,True,True,5.252965694132735,2265,2861,ENSG00000157429,196608
36820,83,196608,98304,41,41,41,0,99212.0,908.0,True,True,5.339706681151548,1264,2951,ENSG00000132010,196608
38378,86,196608,98304,43,43,43,0,98288.5,-15.5,True,True,5.122935014852259,2493,2798,ENSG00000165512,196608
37877,85,196608,98304,42,42,42,0,97990.5,-313.5,True,True,5.190696200860681,2155,2850,ENSG00000167377,196608
38056,86,196608,98304,43,42,42,1,100294.5,1990.5,False,True,5.166281269707799,717,2751,ENSG00000172466,196608
37307,84,196608,98304,42,41,41,1,99816.5,1512.5,False,True,5.270002948508322,1517,2838,ENSG00000175395,196608
37196,84,196608,98304,42,41,41,1,100134.0,1830.0,False,True,5.285729648349285,968,2982,ENSG00000198393,196608
37146,84,196608,98304,42,41,41,1,100438.5,2134.5,False,True,5.292844451623324,610,2858,ENSG00000198538,196608
37914,85,196608,98304,42,42,42,0,98258.0,-46.0,True,True,5.1856306377591395,2263,2814,ENSG00000168661,196608
38055,86,196608,98304,43,42,42,1,101097.0,2793.0,False,True,5.16641702798581,756,2836,ENSG00000169740,196608
37421,84,196608,98304,42,41,41,1,99890.0,1586.0,False,True,5.253948317789477,2066,2819,ENSG00000189180,196608
37734,85,196608,98304,42,41,41,1,99850.5,1546.5,False,True,5.210367307998092,1389,2781,ENSG00000196693,196608
37804,85,196608,98304,42,41,41,1,99716.5,1412.5,False,True,5.200719500581949,1916,2935,ENSG00000196378,196608
37694,85,196608,98304,42,42,42,0,98598.0,294.0,True,True,5.215896429139916,1211,2899,ENSG00000169981,196608
37661,85,196608,98304,42,41,41,1,99669.5,1365.5,False,True,5.220466795889647,981,2804,ENSG00000075407,196608
36986,83,196608,98304,41,40,40,1,99748.0,1444.0,False,True,5.315741091223706,2150,2887,ENSG00000147124,196608
37843,85,196608,98304,42,41,41,1,100638.0,2334.0,False,True,5.195359775916286,1940,2836,ENSG00000198521,196608
36825,83,196608,98304,41,41,41,0,98757.0,453.0,True,True,5.3389816700610995,1284,2934,ENSG00000197857,196608
37774,85,196608,98304,42,42,42,0,98998.5,694.5,True,True,5.204849896754381,1642,2856,ENSG00000124459,196608
37040,83,196608,98304,41,41,41,0,97825.5,-478.5,True,True,5.307991360691145,2435,2962,ENSG00000180035,196608
36886,83,196608,98304,41,41,41,0,97667.0,-637.0,True,True,5.330152361329501,1663,3115,ENSG00000171970,196608
37446,84,196608,98304,42,41,41,1,100018.0,1714.0,False,True,5.2504406345137,2127,2837,ENSG00000160229,196608
37349,84,196608,98304,42,41,41,1,100021.0,1717.0,False,True,5.264076682106616,1713,2821,ENSG00000198429,196608
37710,85,196608,98304,42,42,42,0,99148.0,844.0,True,True,5.213683373110581,1222,2913,ENSG00000187792,196608
38049,86,196608,98304,43,42,42,1,100396.0,2092.0,False,True,5.1672317275092645,778,2903,ENSG00000197951,196608
38197,86,196608,98304,43,43,43,0,99299.0,995.0,True,True,5.147210513914706,1464,2893,ENSG00000185252,196608
37381,84,196608,98304,42,41,41,1,99516.5,1212.5,True,True,5.259570369974051,1983,2880,ENSG00000162086,196608
38444,87,196608,98304,43,43,43,0,99120.5,816.5,True,True,5.114140047861825,453,2772,ENSG00000186376,196608
38042,86,196608,98304,43,42,42,1,99482.5,1178.5,True,True,5.168182535092792,645,2881,ENSG00000065029,196608
36680,83,196608,98304,41,41,41,0,99344.5,1040.5,True,True,5.360087241003272,559,3237,ENSG00000175691,196608
37806,85,196608,98304,42,42,42,0,98197.0,-107.0,True,True,5.200444373908903,1676,2824,ENSG00000196152,196608
38104,86,196608,98304,43,42,42,1,100291.5,1987.5,False,True,5.159773252152005,1002,2901,ENSG00000174255,196608
37948,85,196608,98304,42,42,42,0,98076.0,-228.0,True,True,5.180984505112259,2459,2830,ENSG00000197779,196608
37253,84,196608,98304,42,41,41,1,99902.5,1598.5,False,True,5.277642069095107,1222,2970,ENSG00000167766,196608
37302,84,196608,98304,42,41,41,1,100295.5,1991.5,False,True,5.2707093453434135,1479,2891,ENSG00000198040,196608
37952,85,196608,98304,42,43,43,-1,96361.0,-1943.0,False,True,5.18043844856661,2449,2829,ENSG00000105750,196608
37450,84,196608,98304,42,41,41,1,100139.0,1835.0,False,True,5.249879839786382,2207,2833,ENSG00000213988,196608
37766,85,196608,98304,42,42,42,0,99010.5,706.5,True,True,5.205952443997246,1559,2864,ENSG00000167232,196608
37232,84,196608,98304,42,41,41,1,101407.0,3103.0,False,True,5.280618822518264,1157,2890,ENSG00000146757,196608
37466,84,196608,98304,42,41,41,1,100605.0,2301.0,False,True,5.2476378583248815,2298,2868,ENSG00000184635,196608
38049,86,196608,98304,43,42,42,1,101199.0,2895.0,False,True,5.1672317275092645,769,2846,ENSG00000197360,196608
37220,84,196608,98304,42,41,41,1,99950.5,1646.5,False,True,5.282321332616872,1034,2886,ENSG00000213973,196608
37342,84,196608,98304,42,41,41,1,99661.0,1357.0,False,True,5.265063467409352,1582,2852,ENSG00000197020,196608
37025,83,196608,98304,41,41,41,0,97989.5,-314.5,True,True,5.310141796083728,2469,2954,ENSG00000181896,196608
36990,83,196608,98304,41,41,41,0,98073.0,-231.0,True,True,5.315166261151663,2205,2921,ENSG00000103994,196608
37513,84,196608,98304,42,42,42,0,98379.5,75.5,True,True,5.241063098125983,2477,2862,ENSG00000196247,196608
37902,85,196608,98304,42,42,42,0,99061.0,757.0,True,True,5.187272439449106,2263,2784,ENSG00000062370,196608
37030,83,196608,98304,41,41,41,0,97784.5,-519.5,True,True,5.309424790710235,2423,2905,ENSG00000178150,196608
37112,84,196608,98304,42,42,42,0,99487.0,1183.0,True,True,5.297693468419918,483,2891,ENSG00000152926,196608
36981,83,196608,98304,41,41,41,0,98022.5,-281.5,True,True,5.316459803682973,2167,2942,ENSG00000197961,196608
37806,85,196608,98304,42,42,42,0,98554.5,250.5,True,True,5.200444373908903,1724,2821,ENSG00000196418,196608
37649,85,196608,98304,42,42,42,0,98464.0,160.0,True,True,5.222130733884034,1086,2900,ENSG00000172262,196608
37755,85,196608,98304,42,42,42,0,98321.0,17.0,True,True,5.207469209376241,1484,2973,ENSG00000131849,196608
37783,85,196608,98304,42,42,42,0,99208.5,904.5,True,True,5.203610089193552,1614,2822,ENSG00000125846,196608
37930,85,196608,98304,42,42,42,0,97592.5,-711.5,True,True,5.183443184814132,2491,2844,ENSG00000213762,196608
37602,85,196608,98304,42,42,42,0,98498.5,194.5,True,True,5.228658050103718,683,2884,ENSG00000176293,196608
36841,83,196608,98304,41,41,41,0,98956.0,652.0,True,True,5.336662957031568,1321,2936,ENSG00000196646,196608
37449,84,196608,98304,42,41,41,1,101511.5,3207.5,False,True,5.250020027237042,2245,2865,ENSG00000197008,196608
37264,84,196608,98304,42,41,41,1,100438.5,2134.5,False,True,5.276084156290254,1322,2890,ENSG00000196387,196608
37393,84,196608,98304,42,41,41,1,99776.5,1472.5,False,True,5.257882491375391,1930,2863,ENSG00000131127,196608
37345,84,196608,98304,42,41,41,1,100367.0,2063.0,False,True,5.26464051412505,1623,2939,ENSG00000115568,196608
36346,82,196608,98304,41,40,40,1,100344.5,2040.5,False,True,5.409343531612833,1186,2962,ENSG00000166478,196608
37577,85,196608,98304,42,40,40,2,102233.0,3929.0,False,True,5.232136679351731,611,2955,ENSG00000167635,196608
37432,84,196608,98304,42,42,42,0,99418.5,1114.5,True,True,5.252404359905963,2174,2886,ENSG00000163848,196608
37433,84,196608,98304,42,42,42,0,99197.5,893.5,True,True,5.252264045093901,2256,2892,ENSG00000179909,196608
37898,85,196608,98304,42,42,42,0,98784.0,480.0,True,True,5.187819937727585,2255,2842,ENSG00000204920,196608
36434,82,196608,98304,41,40,40,1,100418.5,2114.5,False,True,5.39627820167975,1603,2972,ENSG00000147117,196608
37283,84,196608,98304,42,41,41,1,100085.0,1781.0,False,True,5.273395381272966,1380,2883,ENSG00000170949,196608
37979,86,196608,98304,43,42,42,1,100884.5,2580.5,False,True,5.17675557544959,391,2774,ENSG00000197279,196608
37288,84,196608,98304,42,41,41,1,99845.5,1541.5,False,True,5.272688264320961,1547,2936,ENSG00000175787,196608
37397,84,196608,98304,42,41,41,1,100106.5,1802.5,False,True,5.257320105890847,1994,2890,ENSG00000103343,196608
38140,86,196608,98304,43,42,42,1,99442.5,1138.5,True,True,5.154902988987939,1210,2852,ENSG00000105497,196608
37714,85,196608,98304,42,42,42,0,99229.5,925.5,True,True,5.213130402503049,1239,2856,ENSG00000188629,196608
37878,85,196608,98304,42,42,42,0,97468.5,-835.5,True,True,5.190559163630604,2163,2794,ENSG00000167384,196608
38229,86,196608,98304,43,42,42,1,99884.0,1580.0,False,True,5.142901985403751,1554,2765,ENSG00000197841,196608
37785,85,196608,98304,42,42,42,0,98554.0,250.0,True,True,5.203334656609766,1584,2843,ENSG00000147118,196608
37747,85,196608,98304,42,42,42,0,98755.0,451.0,True,True,5.208572866717885,1481,2888,ENSG00000096654,196608
38085,86,196608,98304,43,42,42,1,100459.0,2155.0,False,True,5.162347380858606,941,2804,ENSG00000136870,196608
38265,86,196608,98304,43,42,42,1,99796.5,1492.5,False,True,5.138063504508036,1724,2792,ENSG00000005801,196608
37847,85,196608,98304,42,42,42,0,98573.5,269.5,True,True,5.194810685126958,1930,2824,ENSG00000186448,196608
37784,85,196608,98304,42,42,42,0,97919.5,-384.5,True,True,5.203472369256828,1795,2848,ENSG00000010539,196608
37886,85,196608,98304,42,42,42,0,98308.5,4.5,True,True,5.189463126220768,2222,2800,ENSG00000166261,196608
38246,86,196608,98304,43,42,42,1,100040.0,1736.0,False,True,5.1406160121319875,1792,2845,ENSG00000122386,196608
37096,84,196608,98304,42,41,41,1,99530.5,1226.5,True,True,5.299978434332543,405,2946,ENSG00000010244,196608
37695,85,196608,98304,42,42,42,0,98534.5,230.5,True,True,5.215758058097891,1205,2812,ENSG00000160321,196608
37905,85,196608,98304,42,42,42,0,97407.0,-897.0,True,True,5.1868618915710325,2235,2851,ENSG00000121417,196608
37490,84,196608,98304,42,41,41,1,100832.0,2528.0,False,True,5.2442784742598025,2462,2958,ENSG00000170260,196608
38047,86,196608,98304,43,42,42,1,100538.0,2234.0,False,True,5.167503351118354,678,2879,ENSG00000085644,196608
38154,86,196608,98304,43,42,42,1,100280.0,1976.0,False,True,5.15301147979242,1255,2769,ENSG00000149050,196608
37990,86,196608,98304,43,42,42,1,100777.5,2473.5,False,True,5.175256646485917,412,2757,ENSG00000149054,196608
36456,82,196608,98304,41,41,41,0,98385.0,81.0,True,True,5.39302172481896,1685,2933,ENSG00000171940,196608
38024,86,196608,98304,43,43,43,0,98736.5,432.5,True,True,5.170629076372817,582,2944,ENSG00000165804,196608
37799,85,196608,98304,42,42,42,0,98993.5,689.5,True,True,5.201407444641393,1731,2828,ENSG00000159905,196608
37903,85,196608,98304,42,42,42,0,98652.0,348.0,True,True,5.187135582935388,2296,2799,ENSG00000159885,196608
37873,85,196608,98304,42,42,42,0,98484.0,180.0,True,True,5.1912444221477045,2140,2843,ENSG00000178386,196608
37854,85,196608,98304,42,42,42,0,98356.5,52.5,True,True,5.193850055476304,2049,2789,ENSG00000267680,196608
37806,85,196608,98304,42,42,42,0,98255.5,-48.5,True,True,5.200444373908903,1836,2835,ENSG00000256294,196608
37589,85,196608,98304,42,42,42,0,99158.0,854.0,True,True,5.230466359839315,633,2844,ENSG00000167380,196608
37533,85,196608,98304,42,42,42,0,99263.0,959.0,True,True,5.238270322116538,350,2821,ENSG00000131115,196608
37986,86,196608,98304,43,42,42,1,100510.0,2206.0,False,True,5.175801611119886,394,2819,ENSG00000278318,196608
37949,85,196608,98304,42,42,42,0,98388.5,84.5,True,True,5.180847980183931,2436,2847,ENSG00000159882,196608
37160,84,196608,98304,42,41,41,1,101270.5,2966.5,False,True,5.290850376749193,796,2923,ENSG00000167840,196608
37633,85,196608,98304,42,42,42,0,99356.5,1052.5,True,True,5.224350968564823,930,2812,ENSG00000159915,196608
37720,85,196608,98304,42,42,42,0,98553.5,249.5,True,True,5.212301166489926,1315,2832,ENSG00000263002,196608
37590,85,196608,98304,42,41,41,1,99583.0,1279.0,True,True,5.230327214684756,715,2836,ENSG00000159917,196608
37554,85,196608,98304,42,41,41,1,99409.0,1105.0,True,True,5.235341108803323,474,2867,ENSG00000130856,196608
37431,84,196608,98304,42,41,41,1,101012.5,2708.5,False,True,5.252544682215276,2100,2895,ENSG00000196793,196608
37464,84,196608,98304,42,42,42,0,99310.0,1006.0,True,True,5.24791800128123,2416,2851,ENSG00000198105,196608
37841,85,196608,98304,42,42,42,0,98201.0,-103.0,True,True,5.195634364842367,1930,2904,ENSG00000196150,196608
37910,85,196608,98304,42,42,42,0,98934.0,630.0,True,True,5.186177789501451,2187,2889,ENSG00000198169,196608
37293,84,196608,98304,42,41,41,1,100640.0,2336.0,False,True,5.27198133698013,1375,2835,ENSG00000256771,196608
37777,85,196608,98304,42,42,42,0,97915.0,-389.0,True,True,5.204436561929216,1676,2877,ENSG00000213096,196608
37506,84,196608,98304,42,41,41,1,99820.5,1516.5,False,True,5.242041273396256,2475,2869,ENSG00000152454,196608
37540,85,196608,98304,42,42,42,0,99143.5,839.5,True,True,5.237293553542887,390,2809,ENSG00000197134,196608
36558,82,196608,98304,41,40,40,1,100422.0,2118.0,False,True,5.37797472509437,2347,2955,ENSG00000254004,196608
37450,84,196608,98304,42,42,42,0,98867.0,563.0,True,True,5.249879839786382,2202,2902,ENSG00000006194,196608
37310,84,196608,98304,42,41,41,1,100903.0,2599.0,False,True,5.269579201286518,1505,2868,ENSG00000083844,196608
37470,84,196608,98304,42,42,42,0,98861.5,557.5,True,True,5.247077662129704,2424,2850,ENSG00000174652,196608
37971,85,196608,98304,42,42,42,0,98529.0,225.0,True,True,5.177846251086355,2543,2800,ENSG00000185947,196608
44949,101,192205,98304,50,41,41,9,118545.5,20241.5,False,True,4.276068433113084,349,2865,ENSG00000090612,192205
37630,85,196608,98304,42,41,41,1,99735.0,1431.0,False,True,5.224767472761095,764,2933,ENSG00000198039,196608
37146,84,196608,98304,42,41,41,1,100570.5,2266.5,False,True,5.292844451623324,641,2963,ENSG00000171606,196608
38764,87,196608,98304,43,43,43,0,98226.0,-78.0,True,True,5.071922402228872,2115,2911,ENSG00000063587,196608
37762,85,196608,98304,42,42,42,0,97810.5,-493.5,True,True,5.206503892802288,1592,2989,ENSG00000158805,196608
38027,86,196608,98304,43,42,42,1,100369.5,2065.5,False,True,5.170221158650433,621,2747,ENSG00000198839,196608
37690,85,196608,98304,42,42,42,0,99018.0,714.0,True,True,5.216449986733882,1137,2923,ENSG00000169548,196608
37699,85,196608,98304,42,42,42,0,98879.0,575.0,True,True,5.215204647338125,1246,2923,ENSG00000275004,196608
37493,84,196608,98304,42,41,41,1,100132.5,1828.5,False,True,5.243858853652682,2372,2847,ENSG00000056277,196608
37669,85,196608,98304,42,42,42,0,99291.5,987.5,True,True,5.219358092861504,1097,2782,ENSG00000137871,196608
37238,84,196608,98304,42,41,41,1,100063.5,1759.5,False,True,5.2797679789462375,1242,2871,ENSG00000162702,196608
37018,83,196608,98304,41,40,40,1,100602.5,2298.5,False,True,5.31114592900751,2192,2960,ENSG00000170265,196608
37676,85,196608,98304,42,42,42,0,98858.0,554.0,True,True,5.218388363945217,1050,2860,ENSG00000167637,196608
37815,85,196608,98304,42,42,42,0,98135.5,-168.5,True,True,5.199206664022213,1882,2849,ENSG00000186026,196608
38029,86,196608,98304,43,42,42,1,101232.5,2928.5,False,True,5.1699492492571455,575,2775,ENSG00000267508,196608
37660,85,196608,98304,42,41,41,1,100162.0,1858.0,False,True,5.2206054168879445,983,2999,ENSG00000187607,196608
37598,85,196608,98304,42,42,42,0,99240.5,936.5,True,True,5.229214319910634,623,2892,ENSG00000141040,196608
37641,85,196608,98304,42,42,42,0,99042.5,738.5,True,True,5.223240615286523,984,2798,ENSG00000188994,196608
37759,85,196608,98304,42,41,41,1,100652.5,2348.5,False,True,5.206917556079345,1483,2948,ENSG00000170684,196608
37932,85,196608,98304,42,42,42,0,98330.0,26.0,True,True,5.183169882948434,2434,2764,ENSG00000145908,196608
38330,86,196608,98304,43,42,42,1,99762.0,1458.0,False,True,5.129350378293765,2120,2783,ENSG00000089335,196608
37522,84,196608,98304,42,41,41,1,99717.5,1413.5,False,True,5.239805980491445,2495,2873,ENSG00000131845,196608
37665,85,196608,98304,42,41,41,1,99609.0,1305.0,True,True,5.2199123855037834,1093,2892,ENSG00000197935,196608
37301,84,196608,98304,42,41,41,1,101079.5,2775.5,False,True,5.270850647435726,1510,2908,ENSG00000205903,196608
36549,82,196608,98304,41,40,40,1,101246.5,2942.5,False,True,5.379299023229089,2294,2892,ENSG00000130803,196608
37778,85,196608,98304,42,42,42,0,98182.0,-122.0,True,True,5.204298798242363,1540,2858,ENSG00000171467,196608
38014,86,196608,98304,43,42,42,1,99922.0,1618.0,False,True,5.171989267112116,523,2929,ENSG00000166188,196608
37199,84,196608,98304,42,41,41,1,100838.0,2534.0,False,True,5.285303368370117,1023,2872,ENSG00000182986,196608
37927,85,196608,98304,42,42,42,0,99298.5,994.5,True,True,5.183853191657658,2337,2876,ENSG00000181315,196608
37862,85,196608,98304,42,42,42,0,98842.0,538.0,True,True,5.192752627964714,2091,2968,ENSG00000083812,196608
37831,85,196608,98304,42,42,42,0,98196.5,-107.5,True,True,5.197007744971056,1782,2991,ENSG00000249471,196608
37832,85,196608,98304,42,42,42,0,98551.0,247.0,True,True,5.196870374286318,1835,2775,ENSG00000162664,196608
37251,84,196608,98304,42,41,41,1,99907.0,1603.0,False,True,5.27792542482081,1223,2928,ENSG00000181894,196608
38063,86,196608,98304,43,42,42,1,100295.0,1991.0,False,True,5.165331161495415,759,2770,ENSG00000109445,196608
37265,84,196608,98304,42,42,42,0,99100.0,796.0,True,True,5.275942573460352,1308,2916,ENSG00000130844,196608
36882,83,196608,98304,41,40,40,1,99694.5,1390.5,False,True,5.330730437611844,1611,2924,ENSG00000160961,196608
38272,86,196608,98304,43,42,42,1,100061.5,1757.5,False,True,5.137123745819398,1869,2774,ENSG00000198185,196608
38223,86,196608,98304,43,42,42,1,100588.5,2284.5,False,True,5.14370928498548,1632,2895,ENSG00000198026,196608
38067,86,196608,98304,43,42,42,1,101489.0,3185.0,False,True,5.164788399401056,785,2822,ENSG00000130684,196608
37496,84,196608,98304,42,42,42,0,98473.5,169.5,True,True,5.24343930019202,2406,2905,ENSG00000131061,196608
37760,85,196608,98304,42,42,42,0,98085.0,-219.0,True,True,5.206779661016949,1560,2815,ENSG00000088876,196608
36937,83,196608,98304,41,41,41,0,98747.5,443.5,True,True,5.32279286352438,1999,2878,ENSG00000251247,196608
37064,83,196608,98304,41,41,41,0,98787.0,483.0,True,True,5.304554284480898,2430,2917,ENSG00000113761,196608
37389,84,196608,98304,42,41,41,1,100017.5,1713.5,False,True,5.258444997191687,1964,2849,ENSG00000197937,196608
37783,85,196608,98304,42,42,42,0,98167.5,-136.5,True,True,5.203610089193552,1668,2845,ENSG00000256683,196608
37690,85,196608,98304,42,42,42,0,99465.0,1161.0,True,True,5.216449986733882,1158,2880,ENSG00000169131,196608
37697,85,196608,98304,42,42,42,0,98801.5,497.5,True,True,5.21548133803751,1346,2890,ENSG00000178338,196608
38186,86,196608,98304,43,42,42,1,100130.0,1826.0,False,True,5.148693238359608,1475,2799,ENSG00000177932,196608
37414,84,196608,98304,42,41,41,1,99787.0,1483.0,False,True,5.254931309135618,1887,2946,ENSG00000198816,196608
38394,86,196608,98304,43,42,42,1,100558.0,2254.0,False,True,5.120800125019534,2415,2773,ENSG00000160094,196608
38081,86,196608,98304,43,42,42,1,100964.5,2660.5,False,True,5.162889629999213,857,2786,ENSG00000138311,196608
38191,86,196608,98304,43,42,42,1,99821.0,1517.0,False,True,5.148019166819408,1455,2778,ENSG00000178175,196608
36957,83,196608,98304,41,40,40,1,99491.5,1187.5,True,True,5.319912330546311,1993,2939,ENSG00000165244,196608
36813,83,196608,98304,41,41,41,0,99384.0,1080.0,True,True,5.340722027544618,1235,2940,ENSG00000161298,196608
37788,85,196608,98304,42,41,41,1,100978.5,2674.5,False,True,5.202921562400762,1659,2929,ENSG00000188283,196608
37538,85,196608,98304,42,41,41,1,99698.5,1394.5,False,True,5.237572593105653,419,2960,ENSG00000126746,196608
37481,84,196608,98304,42,41,41,1,99914.5,1610.5,False,True,5.245537739121155,2334,2870,ENSG00000161642,196608
37971,85,196608,98304,42,42,42,0,98221.0,-83.0,True,True,5.177846251086355,2532,2793,ENSG00000144331,196608
37695,85,196608,98304,42,42,42,0,99382.5,1078.5,True,True,5.215758058097891,1253,2944,ENSG00000187595,196608
37844,85,196608,98304,42,42,42,0,98901.0,597.0,True,True,5.1952224923369625,1957,2758,ENSG00000151789,196608
37837,85,196608,98304,42,42,42,0,98562.5,258.5,True,True,5.196183629780374,1835,2839,ENSG00000124613,196608
37359,84,196608,98304,42,41,41,1,99859.5,1555.5,False,True,5.26266763028989,1765,2944,ENSG00000160908,196608
37474,84,196608,98304,42,42,42,0,98214.5,-89.5,True,True,5.2465175855259645,2405,2875,ENSG00000186918,196608
37998,86,196608,98304,43,42,42,1,100031.0,1727.0,False,True,5.174167061424286,449,2806,ENSG00000186496,196608
37988,86,196608,98304,43,42,42,1,100709.5,2405.5,False,True,5.175529114457197,410,2766,ENSG00000186812,196608
36513,82,196608,98304,41,40,40,1,100561.0,2257.0,False,True,5.384602744228083,1965,2992,ENSG00000197024,196608
37651,85,196608,98304,42,41,41,1,99818.5,1514.5,False,True,5.221853337228759,975,2805,ENSG00000176222,196608
38284,86,196608,98304,43,42,42,1,99502.5,1198.5,True,True,5.1355135304565875,1908,2808,ENSG00000215421,196608
36922,83,196608,98304,41,41,41,0,98962.0,658.0,True,True,5.324955311196576,1830,2946,ENSG00000175213,196608
36638,83,196608,98304,41,40,40,1,100001.5,1697.5,False,True,5.3662317812107645,343,2928,ENSG00000119725,196608
36925,83,196608,98304,41,41,41,0,98280.0,-24.0,True,True,5.324522681110359,1714,2986,ENSG00000133250,196608
37319,84,196608,98304,42,41,41,1,100124.0,1820.0,False,True,5.268308368391436,1600,2875,ENSG00000170954,196608
38024,86,196608,98304,43,42,42,1,99970.0,1666.0,False,True,5.170629076372817,588,2841,ENSG00000083817,196608
37414,84,196608,98304,42,41,41,1,99729.0,1425.0,False,True,5.254931309135618,1950,2878,ENSG00000173480,196608
37364,84,196608,98304,42,41,41,1,100103.0,1799.0,False,True,5.261963387217643,1888,2873,ENSG00000196724,196608
37912,85,196608,98304,42,42,42,0,99328.5,1024.5,True,True,5.185904199198143,2261,2854,ENSG00000105136,196608
37308,84,196608,98304,42,41,41,1,100997.5,2693.5,False,True,5.269861691862335,1495,2875,ENSG00000197050,196608
38127,86,196608,98304,43,43,43,0,99215.5,911.5,True,True,5.156660634196239,1159,2874,ENSG00000102935,196608
36513,82,196608,98304,41,40,40,1,100555.5,2251.5,False,True,5.384602744228083,1975,2972,ENSG00000204947,196608
37132,84,196608,98304,42,41,41,1,100345.0,2041.0,False,True,5.294840030162663,556,2963,ENSG00000130818,196608
37453,84,196608,98304,42,42,42,0,99228.5,924.5,True,True,5.249459322350679,2204,2902,ENSG00000131116,196608
37219,84,196608,98304,42,41,41,1,99879.5,1575.5,False,True,5.28246325801338,1007,2892,ENSG00000197013,196608
36993,83,196608,98304,41,41,41,0,97954.5,-349.5,True,True,5.31473522017679,2233,2957,ENSG00000118620,196608
37022,83,196608,98304,41,41,41,0,98802.0,498.0,True,True,5.310572092269461,2366,2892,ENSG00000196705,196608
37357,84,196608,98304,42,42,42,0,99265.0,961.0,True,True,5.262949380303557,1802,2871,ENSG00000256087,196608
37022,83,196608,98304,41,41,41,0,97611.5,-692.5,True,True,5.310572092269461,2282,2965,ENSG00000197647,196608
37414,84,196608,98304,42,41,41,1,100255.5,1951.5,False,True,5.254931309135618,2139,3010,ENSG00000125945,196608
37888,85,196608,98304,42,42,42,0,98654.0,350.0,True,True,5.1891891891891895,2181,2790,ENSG00000183621,196608
37318,84,196608,98304,42,41,41,1,100555.5,2251.5,False,True,5.268449541776087,1508,2849,ENSG00000171291,196608
37176,84,196608,98304,42,41,41,1,101016.5,2712.5,False,True,5.288573273079406,827,2885,ENSG00000171295,196608
36971,83,196608,98304,41,41,41,0,99140.0,836.0,True,True,5.317897811798437,2164,2911,ENSG00000197044,196608
36899,83,196608,98304,41,41,41,0,99361.0,1057.0,True,True,5.32827447898317,1718,2937,ENSG00000198342,196608
36966,83,196608,98304,41,41,41,0,98121.5,-182.5,True,True,5.3186171076124005,2172,2895,ENSG00000180855,196608
38005,86,196608,98304,43,42,42,1,100441.5,2137.5,False,True,5.173214050782792,505,2934,ENSG00000167685,196608
37675,85,196608,98304,42,42,42,0,99142.0,838.0,True,True,5.218526874585269,1227,2845,ENSG00000185219,196608
37867,85,196608,98304,42,42,42,0,98312.0,8.0,True,True,5.1920669712414504,2006,2973,ENSG00000083838,196608
38444,87,196608,98304,43,43,43,0,99119.0,815.0,True,True,5.114140047861825,456,2781,ENSG00000173275,196608
37712,85,196608,98304,42,42,42,0,99194.5,890.5,True,True,5.213406873143827,1279,2816,ENSG00000112200,196608
37644,85,196608,98304,42,41,41,1,99536.0,1232.0,True,True,5.222824354478801,956,2925,ENSG00000178187,196608
37561,85,196608,98304,42,42,42,0,99326.5,1022.5,True,True,5.234365432230239,498,2862,ENSG00000197714,196608
36767,83,196608,98304,41,41,41,0,99258.0,954.0,True,True,5.347403921995268,1097,2947,ENSG00000197808,196608
38199,86,196608,98304,43,42,42,1,100452.5,2148.5,False,True,5.1469410193984135,1443,2751,ENSG00000148143,196608
38923,88,196608,98304,44,43,43,1,101495.5,3191.5,False,True,5.051203658505254,620,2863,ENSG00000181444,196608
37147,84,196608,98304,42,41,41,1,100441.0,2137.0,False,True,5.292701967857432,614,2860,ENSG00000204604,196608
39730,89,196608,98304,44,44,44,0,99320.5,1016.5,True,True,4.94860307072741,2353,2687,ENSG00000225614,196608
38226,86,196608,98304,43,42,42,1,99877.0,1573.0,False,True,5.143305603515931,1578,2775,ENSG00000197016,196608
37981,86,196608,98304,43,42,42,1,100661.5,2357.5,False,True,5.176482978331271,353,2834,ENSG00000196263,196608
37492,84,196608,98304,42,42,42,0,99276.5,972.5,True,True,5.243998719726875,2501,2918,ENSG00000142528,196608
