n_tokens,n_chunks,total_bp,tss_bp,center_idx,tss_chunk_idx,tss_contain_chunk_idx,delta_chunks,center_chunk_bp_center,delta_bp,center_contains_tss,anchor_contains_tss,bp_per_token,chunk_bp_min,chunk_bp_max,ensembl_id,seq_len
29354,66,196608,98304,33,33,33,0,98882.0,578.0,True,True,6.697826531307488,2911,4263,ENSG00000010539,196608
30149,68,196608,98304,34,33,33,1,99924.5,1620.5,True,True,6.521211317124946,1690,3934,ENSG00000166261,196608
29856,67,196608,98304,33,33,33,0,98859.5,555.5,True,True,6.585209003215434,2973,4027,ENSG00000122386,196608
28497,64,196608,98304,32,32,32,0,98837.5,533.5,True,True,6.899252552900306,2621,3921,ENSG00000010244,196608
29605,67,196608,98304,33,33,33,0,98340.0,36.0,True,True,6.641040364803243,1200,4017,ENSG00000160321,196608
30116,68,196608,98304,34,34,34,0,98795.5,491.5,True,True,6.528357019524505,1457,3617,ENSG00000121417,196608
29130,66,196608,98304,33,31,31,2,104055.5,5751.5,False,True,6.749330587023687,906,3923,ENSG00000170260,196608
29601,67,196608,98304,33,33,33,0,99590.0,1286.0,True,True,6.641937772372555,1179,3920,ENSG00000085644,196608
30058,68,196608,98304,34,33,33,1,102534.5,4230.5,False,True,6.540954155299754,1121,4728,ENSG00000149050,196608
29535,67,196608,98304,33,33,33,0,99525.5,1221.5,True,True,6.656780091416963,626,5008,ENSG00000149054,196608
27578,62,196608,98304,31,31,31,0,96951.5,-1352.5,True,True,7.129160925375299,2514,4288,ENSG00000171940,196608
30167,68,196608,98304,34,34,34,0,97412.0,-892.0,True,True,6.517320250604966,1820,3824,ENSG00000165804,196608
29949,68,196608,98304,34,33,33,1,102060.5,3756.5,False,True,6.564760092156666,417,3778,ENSG00000159905,196608
30071,68,196608,98304,34,33,33,1,100676.0,2372.0,False,True,6.5381264341059495,1233,3673,ENSG00000159885,196608
29984,68,196608,98304,34,33,33,1,100181.0,1877.0,False,True,6.55709711846318,727,3642,ENSG00000178386,196608
29962,68,196608,98304,34,33,33,1,100480.5,2176.5,False,True,6.561911754889527,491,3633,ENSG00000267680,196608
29940,67,196608,98304,33,33,33,0,97753.5,-550.5,True,True,6.566733466933868,3075,3634,ENSG00000256294,196608
29296,66,196608,98304,33,33,33,0,99510.0,1206.0,True,True,6.711086837793555,1963,5347,ENSG00000167380,196608
29308,66,196608,98304,33,33,33,0,98788.0,484.0,True,True,6.708339020062781,1892,4882,ENSG00000131115,196608
30054,68,196608,98304,34,33,33,1,100801.5,2497.5,False,True,6.541824715512078,1471,3757,ENSG00000278318,196608
30162,68,196608,98304,34,33,33,1,100463.0,2159.0,False,True,6.518400636562562,1812,3683,ENSG00000159882,196608
28375,64,196608,98304,32,31,31,1,102307.0,4003.0,False,True,6.9289162995594715,2089,4094,ENSG00000167840,196608
29620,67,196608,98304,33,32,32,1,101301.0,2997.0,False,True,6.637677245104659,1238,5422,ENSG00000159915,196608
29486,66,196608,98304,33,33,33,0,98472.5,168.5,True,True,6.667842365868548,3093,5306,ENSG00000263002,196608
29511,67,196608,98304,33,32,32,1,101829.5,3525.5,False,True,6.662193758259632,597,5079,ENSG00000159917,196608
29597,67,196608,98304,33,32,32,1,100367.5,2063.5,False,True,6.642835422509038,1099,3834,ENSG00000130856,196608
29295,66,196608,98304,33,31,31,2,103879.0,5575.0,False,True,6.71131592421915,1847,4280,ENSG00000196793,196608
28839,65,196608,98304,32,32,32,0,98420.5,116.5,True,True,6.817434723811505,2030,4765,ENSG00000198105,196608
29550,67,196608,98304,33,33,33,0,98873.0,569.0,True,True,6.653401015228426,704,4052,ENSG00000196150,196608
29451,66,196608,98304,33,32,32,1,100126.5,1822.5,False,True,6.675766527452378,2784,4056,ENSG00000198169,196608
29055,66,196608,98304,33,32,32,1,101953.0,3649.0,False,True,6.766752710376871,381,4404,ENSG00000256771,196608
29220,66,196608,98304,33,33,33,0,99211.0,907.0,True,True,6.728542094455852,1557,5067,ENSG00000213096,196608
28999,65,196608,98304,32,32,32,0,98827.5,523.5,True,True,6.77981999379289,2842,3827,ENSG00000152454,196608
29370,66,196608,98304,33,33,33,0,99849.0,1545.0,True,True,6.69417773237998,2575,3906,ENSG00000197134,196608
27943,63,196608,98304,31,30,30,1,101166.0,2862.0,False,True,7.036037648069284,2047,4261,ENSG00000254004,196608
28895,65,196608,98304,32,32,32,0,97428.0,-876.0,True,True,6.804222183768818,2319,4243,ENSG00000006194,196608
28798,65,196608,98304,32,31,31,1,101324.0,3020.0,False,True,6.827140773664838,1623,4263,ENSG00000083844,196608
28978,65,196608,98304,32,32,32,0,97786.0,-518.0,True,True,6.784733245910691,3043,4797,ENSG00000174652,196608
29463,66,196608,98304,33,33,33,0,99682.5,1378.5,True,True,6.673047551165869,2944,5212,ENSG00000185947,196608
27116,61,182206,98304,30,32,32,-2,91182.5,-7121.5,False,True,6.719501401386635,2405,4716,ENSG00000090612,192205
29670,67,196608,98304,33,32,32,1,100048.0,1744.0,False,True,6.626491405460061,1563,3932,ENSG00000198039,196608
28546,64,196608,98304,32,31,31,1,100556.5,2252.5,False,True,6.887409794717298,2657,4048,ENSG00000171606,196608
31255,70,196608,98304,35,35,35,0,99366.5,1062.5,True,True,6.2904495280755075,2998,3519,ENSG00000063587,196608
28982,65,196608,98304,32,32,32,0,97361.0,-943.0,True,True,6.78379683941757,2711,4178,ENSG00000158805,196608
30550,69,196608,98304,34,34,34,0,99072.5,768.5,True,True,6.435613747954173,1408,4020,ENSG00000198839,196608
29700,67,196608,98304,33,33,33,0,99138.5,834.5,True,True,6.61979797979798,1598,3877,ENSG00000169548,196608
29709,67,196608,98304,33,33,33,0,98531.5,227.5,True,True,6.6177925881046145,1855,3821,ENSG00000275004,196608
29557,67,196608,98304,33,32,32,1,101110.5,2806.5,False,True,6.651825286734107,725,3762,ENSG00000056277,196608
29969,68,196608,98304,34,33,33,1,101333.5,3029.5,False,True,6.560379058360305,551,3917,ENSG00000137871,196608
29271,66,196608,98304,33,32,32,1,100516.0,2212.0,False,True,6.71681869427078,1953,4107,ENSG00000162702,196608
28299,64,196608,98304,32,30,30,2,104859.0,6555.0,False,True,6.947524647514046,1233,4319,ENSG00000170265,196608
29620,67,196608,98304,33,33,33,0,99200.0,896.0,True,True,6.637677245104659,1173,3799,ENSG00000167637,196608
29914,67,196608,98304,33,33,33,0,97184.5,-1119.5,True,True,6.572440997526242,3140,3711,ENSG00000186026,196608
30350,68,196608,98304,34,33,33,1,100286.0,1982.0,False,True,6.4780230642504115,2854,3667,ENSG00000267508,196608
29383,66,196608,98304,33,32,32,1,101723.5,3419.5,False,True,6.691216009257054,3041,4033,ENSG00000187607,196608
29621,67,196608,98304,33,33,33,0,99144.5,840.5,True,True,6.6374531582323355,1059,4193,ENSG00000141040,196608
29857,67,196608,98304,33,33,33,0,98798.5,494.5,True,True,6.584988444920789,2773,4284,ENSG00000188994,196608
29123,66,196608,98304,33,31,31,2,105232.5,6928.5,False,True,6.750952855131683,854,4133,ENSG00000170684,196608
30056,68,196608,98304,34,33,33,1,100483.5,2179.5,False,True,6.54138940644131,1154,4895,ENSG00000145908,196608
30055,68,196608,98304,34,33,33,1,101731.0,3427.0,False,True,6.541607053734819,1095,4899,ENSG00000089335,196608
29352,66,196608,98304,33,32,32,1,101187.5,2883.5,False,True,6.698282910874898,2674,3821,ENSG00000131845,196608
29704,67,196608,98304,33,32,32,1,100147.5,1843.5,False,True,6.618906544573122,1818,4279,ENSG00000197935,196608
28553,64,196608,98304,32,30,30,2,102712.5,4408.5,False,True,6.885721290232199,2983,4044,ENSG00000205903,196608
27761,63,196608,98304,31,29,29,2,103223.0,4919.0,False,True,7.082165628039336,791,4067,ENSG00000130803,196608
29450,66,196608,98304,33,33,33,0,98325.5,21.5,True,True,6.6759932088285225,3018,3859,ENSG00000171467,196608
29720,67,196608,98304,33,33,33,0,98008.0,-296.0,True,True,6.6153432032301485,1842,4172,ENSG00000166188,196608
28913,65,196608,98304,32,32,32,0,99567.5,1263.5,True,True,6.79998616539273,2626,4037,ENSG00000182986,196608
30432,69,196608,98304,34,33,33,1,101344.5,3040.5,False,True,6.460567823343848,1168,3779,ENSG00000181315,196608
29138,66,196608,98304,33,32,32,1,101424.0,3120.0,False,True,6.7474775207632645,1069,4201,ENSG00000083812,196608
29034,65,196608,98304,32,32,32,0,97530.0,-774.0,True,True,6.771647034511263,2827,4350,ENSG00000249471,196608
29763,67,196608,98304,33,33,33,0,98551.5,247.5,True,True,6.605785707085979,2047,5159,ENSG00000162664,196608
28710,65,196608,98304,32,32,32,0,98936.0,632.0,True,True,6.848066875653083,1140,4097,ENSG00000181894,196608
30262,68,196608,98304,34,33,33,1,100218.0,1914.0,False,True,6.496860749454762,2401,4552,ENSG00000109445,196608
28745,65,196608,98304,32,33,33,-1,95877.5,-2426.5,False,True,6.839728648460602,1401,4082,ENSG00000130844,196608
28302,64,196608,98304,32,31,31,1,102466.5,4162.5,False,True,6.9467882128471485,1454,3918,ENSG00000160961,196608
30622,69,196608,98304,34,34,34,0,99262.5,958.5,True,True,6.420482006400627,1824,3518,ENSG00000198185,196608
30028,68,196608,98304,34,33,33,1,102422.5,4118.5,False,True,6.5474890102570935,926,3986,ENSG00000198026,196608
29524,67,196608,98304,33,32,32,1,100315.5,2011.5,False,True,6.659260262837014,525,4725,ENSG00000130684,196608
28796,65,196608,98304,32,32,32,0,96918.5,-1385.5,True,True,6.82761494652035,1580,3975,ENSG00000131061,196608
29457,66,196608,98304,33,33,33,0,99415.0,1111.0,True,True,6.67440676239943,3079,4781,ENSG00000088876,196608
28590,64,196608,98304,32,31,31,1,100753.0,2449.0,False,True,6.876810073452256,3060,3901,ENSG00000251247,196608
28198,64,196608,98304,32,31,31,1,101207.5,2903.5,False,True,6.972409390736932,823,4031,ENSG00000113761,196608
28921,65,196608,98304,32,32,32,0,98628.0,324.0,True,True,6.798105183084956,2394,3939,ENSG00000197937,196608
29842,67,196608,98304,33,33,33,0,97114.0,-1190.0,True,True,6.588298371422827,2641,4028,ENSG00000256683,196608
29234,66,196608,98304,33,32,32,1,101703.5,3399.5,False,True,6.725319833071081,1503,4170,ENSG00000169131,196608
29552,67,196608,98304,33,33,33,0,99659.5,1355.5,True,True,6.652950730914998,832,4334,ENSG00000178338,196608
29893,67,196608,98304,33,33,33,0,97434.0,-870.0,True,True,6.577058174154485,2933,5258,ENSG00000177932,196608
28532,64,196608,98304,32,31,31,1,100424.0,2120.0,False,True,6.890789289219122,2532,4025,ENSG00000198816,196608
30303,68,196608,98304,34,33,33,1,101491.0,3187.0,False,True,6.4880704880704885,2640,4304,ENSG00000160094,196608
30590,69,196608,98304,34,33,33,1,99719.5,1415.5,True,True,6.427198430859758,1780,3574,ENSG00000138311,196608
30504,69,196608,98304,34,34,34,0,97842.0,-462.0,True,True,6.445318646734854,1189,4435,ENSG00000178175,196608
28610,65,196608,98304,32,31,31,1,101956.0,3652.0,False,True,6.872002796225096,433,4168,ENSG00000165244,196608
28090,63,196608,98304,31,31,31,0,97670.5,-633.5,True,True,6.9992168031327875,3041,4270,ENSG00000161298,196608
29602,67,196608,98304,33,31,31,2,103460.5,5156.5,False,True,6.641713397743396,1045,4703,ENSG00000188283,196608
28988,65,196608,98304,32,32,32,0,98541.0,237.0,True,True,6.782392714226576,2972,4192,ENSG00000126746,196608
28967,65,196608,98304,32,32,32,0,99660.0,1356.0,True,True,6.787309697241689,2933,4346,ENSG00000161642,196608
30772,69,196608,98304,34,34,34,0,98400.0,96.0,True,True,6.389184973352398,2913,3562,ENSG00000144331,196608
29255,66,196608,98304,33,32,32,1,101422.0,3118.0,False,True,6.720492223551529,2189,4131,ENSG00000187595,196608
30302,68,196608,98304,34,34,34,0,98863.0,559.0,True,True,6.488284601676457,2615,4553,ENSG00000151789,196608
30197,68,196608,98304,34,33,33,1,100404.0,2100.0,False,True,6.510845448223334,1981,3787,ENSG00000124613,196608
28721,65,196608,98304,32,32,32,0,99686.0,1382.0,True,True,6.845444100135789,1138,4110,ENSG00000160908,196608
29305,66,196608,98304,33,33,33,0,97620.5,-683.5,True,True,6.709025763521583,2079,3832,ENSG00000186918,196608
30322,68,196608,98304,34,34,34,0,98749.5,445.5,True,True,6.484005012861949,2790,3738,ENSG00000186496,196608
30003,68,196608,98304,34,33,33,1,102415.5,4111.5,False,True,6.552944705529447,764,5226,ENSG00000186812,196608
27435,62,196608,98304,31,30,30,1,102806.0,4502.0,False,True,7.166320393657736,1315,4178,ENSG00000197024,196608
29698,67,196608,98304,33,32,32,1,100736.5,2432.5,False,True,6.620243787460435,1690,3901,ENSG00000176222,196608
30852,70,196608,98304,35,34,34,1,101088.0,2784.0,False,True,6.372617658498639,485,3650,ENSG00000215421,196608
28163,64,196608,98304,32,31,31,1,101781.5,3477.5,False,True,6.981074459397082,434,4268,ENSG00000175213,196608
28019,63,196608,98304,31,31,31,0,99759.0,1455.0,True,True,7.016952782040758,2881,4140,ENSG00000119725,196608
27748,63,196608,98304,31,31,31,0,98091.0,-213.0,True,True,7.085483638460429,598,4204,ENSG00000133250,196608
28733,65,196608,98304,32,32,32,0,98818.0,514.0,True,True,6.842585180802562,1315,3955,ENSG00000170954,196608
30256,68,196608,98304,34,34,34,0,99626.0,1322.0,True,True,6.498149127445796,2599,3687,ENSG00000083817,196608
28941,65,196608,98304,32,32,32,0,98285.0,-19.0,True,True,6.79340727687364,2489,3960,ENSG00000173480,196608
28846,65,196608,98304,32,32,32,0,99118.5,814.5,True,True,6.815780350828538,2189,3854,ENSG00000196724,196608
30083,68,196608,98304,34,33,33,1,102048.5,3744.5,False,True,6.535518399095835,1352,3866,ENSG00000105136,196608
28922,65,196608,98304,32,32,32,0,99039.0,735.0,True,True,6.797870133462416,3031,4731,ENSG00000197050,196608
30268,68,196608,98304,34,34,34,0,98467.5,163.5,True,True,6.495572882251883,2709,3772,ENSG00000102935,196608
27436,62,196608,98304,31,30,30,1,102765.0,4461.0,False,True,7.166059192302085,1357,4177,ENSG00000204947,196608
28715,65,196608,98304,32,32,32,0,99480.5,1176.5,True,True,6.846874455859307,1016,4052,ENSG00000130818,196608
28843,65,196608,98304,32,32,32,0,97968.0,-336.0,True,True,6.816489269493465,2016,3957,ENSG00000131116,196608
28936,65,196608,98304,32,32,32,0,98025.5,-278.5,True,True,6.794581144594968,2408,3939,ENSG00000197013,196608
28561,64,196608,98304,32,32,32,0,98733.0,429.0,True,True,6.883792584293267,3021,4035,ENSG00000118620,196608
28798,65,196608,98304,32,31,31,1,100382.5,2078.5,False,True,6.827140773664838,1668,4016,ENSG00000196705,196608
29222,66,196608,98304,33,32,32,1,99900.5,1596.5,True,True,6.728081582369447,1587,4434,ENSG00000256087,196608
28042,63,196608,98304,31,31,31,0,97468.5,-835.5,True,True,7.0111974894800655,2446,5321,ENSG00000197647,196608
29096,66,196608,98304,33,32,32,1,101170.5,2866.5,False,True,6.757217486939785,777,4114,ENSG00000125945,196608
29400,66,196608,98304,33,32,32,1,100425.5,2121.5,False,True,6.6873469387755105,2658,5185,ENSG00000183621,196608
28913,65,196608,98304,32,32,32,0,98522.0,218.0,True,True,6.79998616539273,2320,4461,ENSG00000171291,196608
28814,65,196608,98304,32,31,31,1,100026.5,1722.5,True,True,6.823349760533074,2278,4508,ENSG00000171295,196608
28646,65,196608,98304,32,31,31,1,101088.0,2784.0,False,True,6.863366613139705,751,3998,ENSG00000197044,196608
28403,64,196608,98304,32,31,31,1,102171.5,3867.5,False,True,6.922085695173045,1987,4078,ENSG00000198342,196608
28461,64,196608,98304,32,32,32,0,98978.0,674.0,True,True,6.907979340149678,2690,4026,ENSG00000180855,196608
29533,67,196608,98304,33,33,33,0,99752.5,1448.5,True,True,6.657230894253885,716,3895,ENSG00000167685,196608
29618,67,196608,98304,33,33,33,0,99188.5,884.5,True,True,6.638125464244716,1443,3736,ENSG00000185219,196608
29186,66,196608,98304,33,32,32,1,100405.5,2101.5,False,True,6.7363804563831975,1209,4352,ENSG00000083838,196608
30667,69,196608,98304,34,34,34,0,99134.0,830.0,True,True,6.411060749339681,2185,4029,ENSG00000173275,196608
30030,68,196608,98304,34,33,33,1,101421.5,3117.5,False,True,6.547052947052947,952,3685,ENSG00000112200,196608
29626,67,196608,98304,33,32,32,1,99904.5,1600.5,True,True,6.636332950786471,1242,3928,ENSG00000178187,196608
29354,66,196608,98304,33,32,32,1,99963.5,1659.5,False,True,6.697826531307488,2311,3830,ENSG00000197714,196608
28088,63,196608,98304,31,31,31,0,97819.5,-484.5,True,True,6.999715180860154,3057,4914,ENSG00000197808,196608
30746,69,196608,98304,34,33,33,1,100184.0,1880.0,False,True,6.394587913874975,2618,3828,ENSG00000148143,196608
31245,70,196608,98304,35,34,34,1,101252.5,2948.5,False,True,6.292462794047047,2866,3649,ENSG00000181444,196608
28843,65,196608,98304,32,32,32,0,98876.5,572.5,True,True,6.816489269493465,1952,3980,ENSG00000204604,196608
32135,72,196608,98304,36,35,35,1,100928.5,2624.5,False,True,6.118188890617707,2816,3301,ENSG00000225614,196608
30629,69,196608,98304,34,34,34,0,98820.0,516.0,True,True,6.419014659309805,1764,3565,ENSG00000197016,196608
30418,69,196608,98304,34,33,33,1,99890.5,1586.5,True,True,6.4635413242159245,555,3581,ENSG00000196263,196608
29060,66,196608,98304,33,32,32,1,100594.0,2290.0,False,True,6.765588437715072,529,4113,ENSG00000142528,196608
30323,68,196608,98304,34,34,34,0,99557.0,1253.0,True,True,6.483791181611318,2806,4637,ENSG00000164185,196608
30323,68,196608,98304,34,34,34,0,99556.5,1252.5,True,True,6.483791181611318,2803,4619,ENSG00000250803,196608
29463,66,196608,98304,33,31,31,2,102982.5,4678.5,False,True,6.673047551165869,3082,4337,ENSG00000185177,196608
29000,65,196608,98304,32,32,32,0,97779.5,-524.5,True,True,6.779586206896552,3082,3843,ENSG00000198464,196608
28737,65,196608,98304,32,31,31,1,99928.5,1624.5,False,True,6.841632738281658,1244,3970,ENSG00000173258,196608
29528,67,196608,98304,33,33,33,0,99135.0,831.0,True,True,6.658358168518017,567,5135,ENSG00000127081,196608
30032,68,196608,98304,34,32,32,2,102861.5,4557.5,False,True,6.546616941928609,934,4076,ENSG00000198298,196608
29224,66,196608,98304,33,33,33,0,99073.5,769.5,True,True,6.7276211333150835,1656,4230,ENSG00000256229,196608
27836,63,196608,98304,31,31,31,0,98058.0,-246.0,True,True,7.063083776404656,1181,4349,ENSG00000243660,196608
31350,71,196608,98304,35,35,35,0,98453.0,149.0,True,True,6.271387559808613,801,3970,ENSG00000265763,196608
27713,62,196608,98304,31,29,29,2,103175.0,4871.0,False,True,7.094432215927543,3062,4337,ENSG00000188033,196608
28888,65,196608,98304,32,31,31,1,100593.5,2289.5,False,True,6.805870949875381,2207,4036,ENSG00000177599,196608
29549,67,196608,98304,33,34,34,-1,96408.5,-1895.5,False,True,6.653626180242986,688,4332,ENSG00000229676,196608
28775,65,196608,98304,32,31,31,1,100472.0,2168.0,False,True,6.8325977410947,1405,4059,ENSG00000196268,196608
29702,67,196608,98304,33,33,33,0,98993.0,689.0,True,True,6.6193522321729175,1849,4190,ENSG00000162714,196608
29280,66,196608,98304,33,32,32,1,100302.0,1998.0,False,True,6.714754098360656,2048,4203,ENSG00000174586,196608
29063,66,196608,98304,33,32,32,1,100165.0,1861.0,False,True,6.764890066407459,590,4236,ENSG00000103199,196608
29223,66,196608,98304,33,32,32,1,99963.0,1659.0,False,True,6.7278513499640695,1455,4445,ENSG00000186446,196608
29449,66,196608,98304,33,33,33,0,99538.0,1234.0,True,True,6.676219905599511,3090,4463,ENSG00000196653,196608
30313,68,196608,98304,34,33,33,1,101102.0,2798.0,False,True,6.4859301289875635,2666,3872,ENSG00000165655,196608
28815,65,196608,98304,32,32,32,0,99483.0,1179.0,True,True,6.823112961998959,2698,3936,ENSG00000081665,196608
29808,67,196608,98304,33,33,33,0,99343.5,1039.5,True,True,6.595813204508857,2481,3761,ENSG00000168813,196608
29332,66,196608,98304,33,32,32,1,100488.5,2184.5,False,True,6.702850129551344,2042,5070,ENSG00000081386,196608
31303,71,196608,98304,35,35,35,0,98131.0,-173.0,True,True,6.280803756828419,627,3807,ENSG00000198546,196608
29257,66,196608,98304,33,32,32,1,100475.5,2171.5,False,True,6.720032812660218,1868,3829,ENSG00000243943,196608
29987,68,196608,98304,34,33,33,1,100572.0,2268.0,False,True,6.556441124487278,637,4057,ENSG00000196700,196608
28527,64,196608,98304,32,32,32,0,98763.0,459.0,True,True,6.89199705542118,2852,4004,ENSG00000163795,196608
29428,66,196608,98304,33,32,32,1,99870.5,1566.5,True,True,6.6809840967785785,2848,4569,ENSG00000144026,196608
30934,70,196608,98304,35,35,35,0,97970.0,-334.0,True,True,6.355725092131635,1087,3833,ENSG00000101493,196608
29309,66,196608,98304,33,32,32,1,101592.0,3288.0,False,True,6.708110136818042,2205,4019,ENSG00000197363,196608
30081,68,196608,98304,34,33,33,1,100060.0,1756.0,False,True,6.535952927096838,1293,4314,ENSG00000177853,196608
29924,67,196608,98304,33,33,33,0,96906.0,-1398.0,True,True,6.5702446197032485,2957,3816,ENSG00000178163,196608
29996,68,196608,98304,34,33,33,1,101928.5,3624.5,False,True,6.5544739298573145,780,4448,ENSG00000175322,196608
30630,69,196608,98304,34,34,34,0,98863.5,559.5,True,True,6.418805093046033,2055,3730,ENSG00000198795,196608
30035,68,196608,98304,34,32,32,2,103872.0,5568.0,False,True,6.545963043116364,948,4030,ENSG00000171443,196608
30019,68,196608,98304,34,34,34,0,99635.5,1331.5,True,True,6.5494520137246415,797,3844,ENSG00000203326,196608
30095,68,196608,98304,34,33,33,1,100394.0,2090.0,False,True,6.532912443927563,1276,4172,ENSG00000167625,196608
29981,68,196608,98304,34,34,34,0,98739.0,435.0,True,True,6.557753243721024,554,3789,ENSG00000189164,196608
29057,66,196608,98304,33,32,32,1,102008.5,3704.5,False,True,6.766286953229859,431,3832,ENSG00000167555,196608
28095,63,196608,98304,31,31,31,0,97658.5,-645.5,True,True,6.997971169247197,3067,4513,ENSG00000186020,196608
30212,68,196608,98304,34,34,34,0,99463.5,1159.5,True,True,6.5076128690586525,2079,3759,ENSG00000183647,196608
28954,65,196608,98304,32,31,31,1,100999.0,2695.0,False,True,6.79035711818747,2767,3871,ENSG00000074657,196608
29056,66,196608,98304,33,32,32,1,102087.5,3783.5,False,True,6.766519823788546,402,3931,ENSG00000198633,196608
30268,68,196608,98304,34,32,32,2,102592.5,4288.5,False,True,6.495572882251883,2524,4629,ENSG00000198597,196608
29332,66,196608,98304,33,32,32,1,101832.5,3528.5,False,True,6.702850129551344,2270,3803,ENSG00000171817,196608
28382,64,196608,98304,32,32,32,0,98634.5,330.5,True,True,6.9272073849623,1904,4354,ENSG00000118156,196608
29336,66,196608,98304,33,32,32,1,100628.0,2324.0,False,True,6.7019361876193075,2404,3820,ENSG00000178229,196608
28665,65,196608,98304,32,31,31,1,100784.0,2480.0,False,True,6.858817373103087,764,4015,ENSG00000198131,196608
29364,66,196608,98304,33,32,32,1,100632.5,2328.5,False,True,6.695545565999183,2506,5041,ENSG00000187187,196608
29258,66,196608,98304,33,32,32,1,100982.0,2678.0,False,True,6.719803130767653,1814,3975,ENSG00000152433,196608
29503,67,196608,98304,33,32,32,1,100320.0,2016.0,False,True,6.664000271158865,358,3899,ENSG00000188785,196608
30295,68,196608,98304,34,33,33,1,101678.5,3374.5,False,True,6.489783792705067,2726,3774,ENSG00000121406,196608
30424,69,196608,98304,34,33,33,1,99976.0,1672.0,False,True,6.462266631606626,594,3706,ENSG00000251369,196608
29405,66,196608,98304,33,33,33,0,97947.0,-357.0,True,True,6.6862098282605,2740,4298,ENSG00000204519,196608
28734,65,196608,98304,32,31,31,1,100448.5,2144.5,False,True,6.842347045312174,1243,4861,ENSG00000178935,196608
29127,66,196608,98304,33,33,33,0,97096.0,-1208.0,True,True,6.750025749304768,854,4055,ENSG00000172006,196608
28779,65,196608,98304,32,33,33,-1,95648.0,-2656.0,False,True,6.83164807672261,1571,4396,ENSG00000186300,196608
28462,64,196608,98304,32,33,33,-1,95735.5,-2568.5,False,True,6.907736631297871,3004,4204,ENSG00000172000,196608
28238,64,196608,98304,32,32,32,0,99782.5,1478.5,True,True,6.962532757277428,969,4198,ENSG00000130544,196608
29471,66,196608,98304,33,33,33,0,99684.0,1380.0,True,True,6.671236130433307,3107,5047,ENSG00000167785,196608
29138,66,196608,98304,33,32,32,1,100398.0,2094.0,False,True,6.7474775207632645,974,4876,ENSG00000188321,196608
28961,65,196608,98304,32,32,32,0,98581.0,277.0,True,True,6.788715859259003,2710,4612,ENSG00000198028,196608
28893,65,196608,98304,32,31,31,1,100225.5,1921.5,True,True,6.804693178278476,2190,4126,ENSG00000171469,196608
28898,65,196608,98304,32,31,31,1,100592.5,2288.5,False,True,6.8035158142432,2575,4077,ENSG00000171466,196608
28307,64,196608,98304,32,31,31,1,102025.0,3721.0,False,True,6.945561168615537,1320,4087,ENSG00000188868,196608
27397,62,196608,98304,31,31,31,0,99399.0,1095.0,True,True,7.176260174471658,1404,4322,ENSG00000249709,196608
29489,66,196608,98304,33,30,30,3,106762.5,8458.5,False,True,6.667164027264404,3000,4380,ENSG00000196357,196608
27963,63,196608,98304,31,31,31,0,99784.5,1480.5,True,True,7.031005256946679,2190,4233,ENSG00000186017,196608
27980,63,196608,98304,31,31,31,0,98349.5,45.5,True,True,7.0267333809864185,2381,5286,ENSG00000189042,196608
28878,65,196608,98304,32,32,32,0,99579.5,1275.5,True,True,6.8082277166008724,2019,4017,ENSG00000198453,196608
29088,66,196608,98304,33,32,32,1,100656.5,2352.5,False,True,6.759075907590759,592,3861,ENSG00000196437,196608
29083,66,196608,98304,33,32,32,1,100593.0,2289.0,False,True,6.760237939689853,599,3839,ENSG00000171827,196608
29267,66,196608,98304,33,33,33,0,99615.5,1311.5,True,True,6.717736700037585,1758,3917,ENSG00000180479,196608
30323,68,196608,98304,34,33,33,1,100303.0,1999.0,False,True,6.483791181611318,2720,4058,ENSG00000180938,196608
28199,64,196608,98304,32,31,31,1,100045.5,1741.5,False,True,6.972162133408986,712,5464,ENSG00000189144,196608
29572,67,196608,98304,33,32,32,1,101165.5,2861.5,False,True,6.648451237657244,858,3951,ENSG00000105732,196608
28530,64,196608,98304,32,31,31,1,102559.5,4255.5,False,True,6.891272344900105,2847,3973,ENSG00000176472,196608
28819,65,196608,98304,32,32,32,0,99374.5,1070.5,True,True,6.8221659321975086,2041,4193,ENSG00000124444,196608
30355,68,196608,98304,34,34,34,0,99668.5,1364.5,True,True,6.476956020424971,3076,3676,ENSG00000161551,196608
29049,65,196608,98304,32,32,32,0,98929.0,625.0,True,True,6.7681503666219145,3084,3936,ENSG00000258405,196608
30051,68,196608,98304,34,32,32,2,103463.5,5159.5,False,True,6.542477787760807,1023,4021,ENSG00000218891,196608
30109,68,196608,98304,34,32,32,2,102884.5,4580.5,False,True,6.5298747882692885,1421,4103,ENSG00000213015,196608
30108,68,196608,98304,34,32,32,2,102888.0,4584.0,False,True,6.530091669988043,1418,4108,ENSG00000171425,196608
30235,68,196608,98304,34,33,33,1,100747.0,2443.0,False,True,6.502662477261452,2190,3760,ENSG00000018869,196608
30270,68,196608,98304,34,33,33,1,100414.0,2110.0,False,True,6.4951437066402375,2508,3712,ENSG00000198440,196608
29438,66,196608,98304,33,33,33,0,98348.5,44.5,True,True,6.678714586588763,2653,4152,ENSG00000171574,196608
28590,64,196608,98304,32,32,32,0,99324.0,1020.0,True,True,6.876810073452256,2917,4849,ENSG00000196967,196608
29607,67,196608,98304,33,31,31,2,103454.5,5150.5,False,True,6.640591751950552,1095,4643,ENSG00000245680,196608
